시군명,상호명,업종코드,업태명,업종명(종목명),소재지도로명주소,소재지지번주소,전화번호,사용가능한지역화폐명,지류형지역화폐사용가능여부,카드형지역화폐사용가능여부,모바일형지역화폐사용가능여부,우편번호,위도,경도,데이터기준일자
안양시,코코푸드,,,★음식점,"경기도 안양시 동안구 전파로 88(호계동, 신원비젼타워)",경기도 안양시 동안구 호계동 898번지 신원비젼타워,031-478-8817,안양사랑상품권,Y,N,,14042,37.3893869,126.9425574,2018-12-21
안양시,현대옥,,,★음식점,경기도 안양시 동안구 시민대로159번길 25,경기도 안양시 동안구 비산동 1104-1번지,031-388-2911,안양사랑상품권,Y,N,,14048,37.3905777,126.9475622,2018-12-21
안양시,흑산도홍탁주막집,,,★음식점,경기도 안양시 동안구 평촌대로127번길 78,경기도 안양시 동안구 호계동 1069-6번지,031-386-8909,안양사랑상품권,Y,N,,14099,37.3813173,126.9587408,2018-12-21
안양시,인덕닭발,,,★음식점,경기도 안양시 동안구 인덕원로24번길 10,경기도 안양시 동안구 관양동 1490-4번지,031-422-5062,안양사랑상품권,Y,N,,13951,37.4015347,126.9746491,2018-12-21
안양시,원조칡냉면,,,★음식점,경기도 안양시 동안구 관평로69번길 31,경기도 안양시 동안구 평촌동 926번지,031-387-5866,안양사랑상품권,Y,N,,14103,37.3830785,126.9634695,2018-12-21
안양시,단돈이,,,★음식점,경기도 안양시 동안구 비산로 21,경기도 안양시 동안구 비산동 554-9번지,031-448-6038,안양사랑상품권,Y,N,,13925,37.4000625,126.9326375,2018-12-21
안양시,고봉밥,,,★음식점,경기도 안양시 동안구 귀인로190번길 61-7,경기도 안양시 동안구 평촌동 917-3번지,031-381-3844,안양사랑상품권,Y,N,,14103,37.3831872,126.9615993,2018-12-21
안양시,장수식당,,,★음식점,경기도 안양시 동안구 귀인로 94,경기도 안양시 동안구 호계동 928-2번지,031-456-0960,안양사랑상품권,Y,N,,14081,37.381851,126.950153,2018-12-21
안양시,고흥장어미가,,,★음식점,경기도 안양시 동안구 귀인로110번길 11,경기도 안양시 동안구 호계동 926-36번지,031-457-9111,안양사랑상품권,Y,N,,14081,37.3819421,126.9523056,2018-12-21
안양시,홍성화로구이,,,★음식점,경기도 안양시 만안구 만안로 251,경기도 안양시 만안구 안양동 1195-2번지,031-441-1542,안양사랑상품권,Y,N,,13992,37.4025636,126.9208822,2018-12-21
안양시,육회본사,,,★음식점,경기도 안양시 동안구 평촌대로223번길 19,경기도 안양시 동안구 호계동 1047-4번지,031-381-6060,안양사랑상품권,Y,N,,14072,37.39089,126.9546509,2018-12-21
안양시,칼국수달인,,,★음식점,경기도 안양시 만안구 박달로 430,경기도 안양시 만안구 박달동 157-26번지,031-464-3060,안양사랑상품권,Y,N,,14016,37.4016682,126.9002134,2018-12-21
안양시,수리치골영양탕,,,★음식점,경기도 안양시 동안구 달안로 73,경기도 안양시 동안구 비산동 1101-8번지,031-385-4212,안양사랑상품권,Y,N,,14043,37.3963699,126.9510341,2018-12-21
안양시,부영식당,,,★음식점,경기도 안양시 동안구 관평로138번길 53,경기도 안양시 동안구 평촌동 896-6번지,031-381-0470,안양사랑상품권,Y,N,,14068,37.3906383,126.9650502,2018-12-21
안양시,할머니야채반찬,,,★음식점,경기도 안양시 만안구 냉천로193번길 7,경기도 안양시 만안구 안양동 711-323번지,031-442-6570,안양사랑상품권,Y,N,,14002,37.3969758,126.9191945,2018-12-21
안양시,명태어장,,,★음식점,경기도 안양시 만안구 장내로 100,경기도 안양시 만안구 안양동 707-10번지,031-469-5559,안양사랑상품권,Y,N,,13998,37.3955895,126.9193739,2018-12-21
안양시,김밥천국,,,★음식점,경기도 안양시 만안구 안양로303번길 25,경기도 안양시 만안구 안양동 676-47번지,070-4222-2509,안양사랑상품권,Y,N,,14001,37.3984296,126.9197283,2018-12-21
안양시,벌교꼬막맛집,,,★음식점,경기도 안양시 동안구 경수대로544번길 20,경기도 안양시 동안구 호계동 1002-23번지,031-429-3017,안양사랑상품권,Y,N,,14112,37.3712979,126.9591904,2018-12-21
안양시,골목추어탕,,,★음식점,경기도 안양시 만안구 장내로 81-1,경기도 안양시 만안구 안양동 714-113번지,031-447-0726,안양사랑상품권,Y,N,,14003,37.3951231,126.9176427,2018-12-21
안양시,경기평촌횟집,,,★음식점,경기도 안양시 동안구 흥안대로 313,경기도 안양시 동안구 평촌동 934-1번지,031-422-9700,안양사랑상품권,Y,N,,14104,37.3814052,126.9707903,2018-12-21
안양시,군산벌교횟집,,,★음식점,경기도 안양시 동안구 흥안대로 313,경기도 안양시 동안구 평촌동 934-1번지,031-323-0130,안양사랑상품권,Y,N,,14104,37.3814052,126.9707903,2018-12-21
안양시,송담추어탕,,,★음식점,경기도 안양시 만안구 삼덕로6번길 35,경기도 안양시 만안구 안양동 627-24번지,031-466-2987,안양사랑상품권,Y,N,,13999,37.3951185,126.9233275,2018-12-21
안양시,백년지기삼계탕,,,★음식점,경기도 안양시 동안구 갈산로44번길 44,경기도 안양시 동안구 호계동 1092-10번지,031-452-9977,안양사랑상품권,Y,N,,14107,37.377389,126.9618736,2018-12-21
안양시,영자 제주몽 생고기,,,★음식점,경기도 안양시 동안구 귀인로190번길 39-23,경기도 안양시 동안구 평촌동 915-9번지,031-381-0842,안양사랑상품권,Y,N,,14103,37.3838305,126.9623437,2018-12-21
안양시,맷돌포차 빈대떡,,,★음식점,경기도 안양시 동안구 귀인로190번길 39,경기도 안양시 동안구 평촌동 916번지,031-388-3071,안양사랑상품권,Y,N,,14103,37.3838575,126.961341,2018-12-21
안양시,"은모래 해물탕,아구찜",,,★음식점,경기도 안양시 동안구 귀인로190번길 73,경기도 안양시 동안구 평촌동 921-8번지,031-386-8580,안양사랑상품권,Y,N,,14103,37.382563,126.9619101,2018-12-21
안양시,완산골인덕원점,,,★음식점,경기도 안양시 동안구 흥안대로 421,경기도 안양시 동안구 관양동 954-63번지,031-422-2288,안양사랑상품권,Y,N,,14059,37.3917796,126.973726,2018-12-21
안양시,일등추어탕,,,★음식점,경기도 안양시 동안구 경수대로 729,경기도 안양시 동안구 호계동 917-2번지,031-427-3003,안양사랑상품권,Y,N,,14077,37.3866637,126.9500359,2018-12-21
안양시,스카이라운지,,,★음식점,경기도 안양시 동안구 흥안대로 524,경기도 안양시 동안구 관양동 1505-25번지,031-422-5252,안양사랑상품권,Y,N,,13943,37.4007462,126.977338,2018-12-21
안양시,한촌설렁탕,,,★음식점,경기도 안양시 동안구 귀인로190번길 31,경기도 안양시 동안구 평촌동 904-3번지,031-342-6699,안양사랑상품권,Y,N,,14103,37.3840407,126.9609789,2018-12-21
안양시,청정바지락칼국수,,,★음식점,경기도 안양시 동안구 귀인로190번길 13-10,경기도 안양시 동안구 평촌동 903-2번지,031-384-4216,안양사랑상품권,Y,N,,14103,37.3844812,126.9609292,2018-12-21
안양시,항아리보쌈,,,★음식점,경기도 안양시 동안구 귀인로190번길 13,경기도 안양시 동안구 평촌동 902-2번지,031-476-5353,안양사랑상품권,Y,N,,14103,37.3847824,126.9605613,2018-12-21
안양시,화진식당,,,★음식점,경기도 안양시 만안구 충훈로72번길 22,경기도 안양시 만안구 석수동 631-1번지,031-471-8776,안양사랑상품권,Y,N,,13972,37.4083734,126.9007236,2018-12-21
안양시,제주흑돈,,,★음식점,경기도 안양시 만안구 장내로139번길 56-11,경기도 안양시 만안구 안양동 674-22번지,031-441-9297,안양사랑상품권,Y,N,,13992,37.4003196,126.9218951,2018-12-21
안양시,금슬숯불갈비,,,★음식점,경기도 안양시 만안구 안양로139번길 4,경기도 안양시 만안구 안양동 504-17번지,031-466-6683,안양사랑상품권,Y,N,,14092,37.3867683,126.9309741,2018-12-21
안양시,남촌칼국수,,,★음식점,경기도 안양시 동안구 귀인로 76,경기도 안양시 동안구 호계동 208-5번지,031-453-1189,안양사랑상품권,Y,N,,14080,37.3823361,126.9480739,2018-12-21
안양시,바위섬,,,★음식점,경기도 안양시 동안구 흥안대로 490,경기도 안양시 동안구 관양동 1508번지,031-421-0992,안양사랑상품권,Y,N,,13943,37.3975414,126.9774415,2018-12-21
안양시,강남샤브칼국수,,,★음식점,경기도 안양시 동안구 경수대로 809,경기도 안양시 동안구 호계동 894-1번지,031-427-2130,안양사랑상품권,Y,N,,14040,37.391759,126.9440262,2018-12-21
안양시,모퉁이,,,★음식점,경기도 안양시 동안구 벌말로 186,경기도 안양시 동안구 관양동 1481번지,031-341-5878,안양사랑상품권,Y,N,,13950,37.4028551,126.9733964,2018-12-21
안양시,육덕찌개,,,★음식점,경기도 안양시 만안구 안양로258번길 38,경기도 안양시 만안구 안양동 622-344번지,031-449-3679,안양사랑상품권,Y,N,,13996,37.3966842,126.925931,2018-12-21
안양시,육회지존,,,★음식점,경기도 안양시 만안구 장내로 149,경기도 안양시 만안구 안양동 674-152번지,031-441-0807,안양사랑상품권,Y,N,,13992,37.3984424,126.9238098,2018-12-21
안양시,대청마루,,,★음식점,경기도 안양시 만안구 양화로 162,경기도 안양시 만안구 박달동 24-1번지,031-468-2345,안양사랑상품권,Y,N,,13986,37.4069357,126.9082371,2018-12-21
안양시,강릉두부전문점,,,★음식점,경기도 안양시 만안구 덕천로 112,경기도 안양시 만안구 안양동 193-44번지,031-448-4454,안양사랑상품권,Y,N,,14085,37.3910314,126.9340972,2018-12-21
안양시,신림순대국,,,★음식점,경기도 안양시 동안구 흥안대로145번길 60,경기도 안양시 동안구 호계동 994-16번지,031-451-7769,안양사랑상품권,Y,N,,14111,37.373434,126.9589675,2018-12-21
안양시,본가청기와감자탕,,,★음식점,경기도 안양시 동안구 경수대로 813,경기도 안양시 동안구 호계동 894번지,031-456-0603,안양사랑상품권,Y,N,,14040,37.3919606,126.9437606,2018-12-21
안양시,고기마을,,,★음식점,경기도 안양시 동안구 평촌대로243번길 30,경기도 안양시 동안구 비산동 1110-1번지,031-388-8899,안양사랑상품권,Y,N,,14047,37.3928385,126.9530334,2018-12-21
안양시,강화도회집,,,★음식점,경기도 안양시 동안구 관악대로249번길 22,경기도 안양시 동안구 비산동 1036-1번지,031-451-1010,안양사랑상품권,Y,N,,13941,37.4031098,126.9505478,2018-12-21
안양시,착한코다리갑오징어동편마을점,,,★음식점,경기도 안양시 동안구 동편로 6,경기도 안양시 동안구 관양동 1725-1번지,031-421-6163,안양사랑상품권,Y,N,,13929,37.4055695,126.9714721,2018-12-21
안양시,담소사골순대두산벤처다임점,,,★음식점,경기도 안양시 동안구 흥안대로 415,경기도 안양시 동안구 평촌동 126-1번지,031-478-4478,안양사랑상품권,Y,N,,14059,37.3916255,126.9729398,2018-12-21
안양시,하남돼지집안양일번가점,,,★음식점,경기도 안양시 만안구 장내로149번길 8,경기도 안양시 만안구 안양동 674-265번지,031-443-8777,안양사랑상품권,Y,N,,13992,37.398664,126.9239733,2018-12-21
안양시,춤추는꼼장어,,,★음식점,경기도 안양시 만안구 냉천로 187-1,경기도 안양시 만안구 안양동 711-50번지,031-449-4102,안양사랑상품권,Y,N,,14002,37.3966085,126.9196577,2018-12-21
안양시,털보네생고기,,,★음식점,경기도 안양시 만안구 장내로 105-1,경기도 안양시 만안구 안양동 711-222번지,031-449-4102,안양사랑상품권,Y,N,,14002,37.3962609,126.9198984,2018-12-21
안양시,모박사부대찌개안양범계점,,,★음식점,경기도 안양시 동안구 평촌대로 239,경기도 안양시 동안구 비산동 1115번지,031-387-7179,안양사랑상품권,Y,N,,14047,37.3926147,126.9541407,2018-12-21
안양시,병천황토방순대,,,★음식점,경기도 안양시 동안구 관악대로342번길 21,경기도 안양시 동안구 관양동 1449-12번지,031-422-1179,안양사랑상품권,Y,N,,13946,37.4025808,126.9613334,2018-12-21
안양시,할매보쌈,,,★음식점,경기도 안양시 동안구 운곡로 23,경기도 안양시 동안구 비산동 355-1번지,031-387-3179,안양사랑상품권,Y,N,,13920,37.4036399,126.9468824,2018-12-21
안양시,천우식당,,,★음식점,경기도 안양시 만안구 안양로268번길 26,경기도 안양시 만안구 안양동 622-147번지,031-443-2655,안양사랑상품권,Y,N,,13996,37.3971661,126.9245546,2018-12-21
안양시,뽕잎사랑샤브칼국수보쌈냉면,,,★음식점,경기도 안양시 동안구 관평로170번길 33,경기도 안양시 동안구 관양동 1606번지,031-388-8171,안양사랑상품권,Y,N,,14066,37.3929836,126.9622593,2018-12-21
안양시,채소원,,,★음식점,경기도 안양시 동안구 귀인로190번길 39,경기도 안양시 동안구 평촌동 916번지,031-381-2622,안양사랑상품권,Y,N,,14103,37.3838575,126.961341,2018-12-21
안양시,밀향기 팥칼국수,,,★음식점,경기도 안양시 동안구 귀인로190번길 39-37,경기도 안양시 동안구 평촌동 920-13번지,031-386-3389,안양사랑상품권,Y,N,,14103,37.3831752,126.9627374,2018-12-21
안양시,택이네 조개전골,,,★음식점,경기도 안양시 동안구 귀인로190번길 61-8,경기도 안양시 동안구 평촌동 921-2번지,031-388-3433,안양사랑상품권,Y,N,,14103,37.3827562,126.9619617,2018-12-21
안양시,찌개마을502,,,★음식점,경기도 안양시 만안구 장내로 151,경기도 안양시 만안구 안양동 674-165번지,031-449-8000,안양사랑상품권,Y,N,,13992,37.3985406,126.9241854,2018-12-21
안양시,한방촌전주콩나물국밥,,,★음식점,경기도 안양시 만안구 장내로 102-1,경기도 안양시 만안구 안양동 707-329번지,031-466-5857,안양사랑상품권,Y,N,,13998,37.3956903,126.9197142,2018-12-21
안양시,시골숯불돼지갈비,,,★음식점,경기도 안양시 동안구 달안로 63,경기도 안양시 동안구 비산동 1101-2번지,031-385-7667,안양사랑상품권,Y,N,,14043,37.3959777,126.949862,2018-12-21
안양시,부부집밥,,,★음식점,경기도 안양시 동안구 관악대로342번길 21,경기도 안양시 동안구 관양동 1449-12번지,031-424-1864,안양사랑상품권,Y,N,,13946,37.4025808,126.9613334,2018-12-21
안양시,뒷돈가,,,★음식점,경기도 안양시 만안구 덕천로 52,경기도 안양시 만안구 안양동 201-23번지,031-466-0092,안양사랑상품권,Y,N,,14087,37.3858344,126.9358576,2018-12-21
안양시,설악명품추어탕,,,★음식점,경기도 안양시 만안구 장내로 154,경기도 안양시 만안구 안양동 622-12번지,031-466-0012,안양사랑상품권,Y,N,,13996,37.3982731,126.9245963,2018-12-21
안양시,제주돈사돈,,,★음식점,경기도 안양시 동안구 경수대로733번길 34,경기도 안양시 동안구 호계동 915-3번지,031-459-1300,안양사랑상품권,Y,N,,14077,37.3871406,126.9479165,2018-12-21
안양시,퓨전사랑방,,,★음식점,경기도 안양시 만안구 안양로291번길 34,경기도 안양시 만안구 안양동 676-45번지,031-383-8320,안양사랑상품권,Y,N,,14001,37.3981144,126.9196073,2018-12-21
안양시,깜보,,,★음식점,경기도 안양시 만안구 장내로 89,경기도 안양시 만안구 안양동 711-410번지,031-466-0771,안양사랑상품권,Y,N,,14002,37.3953811,126.9182529,2018-12-21
안양시,병천순대,,,★음식점,경기도 안양시 동안구 평촌대로223번길 68,경기도 안양시 동안구 호계동 1045-1번지,031-388-0390,안양사랑상품권,Y,N,,14072,37.3904008,126.951968,2018-12-21
안양시,대가식당,,,★음식점,경기도 안양시 동안구 평촌대로 404,경기도 안양시 동안구 비산동 1029-10번지,031-476-8385,안양사랑상품권,Y,N,,13934,37.4066895,126.9504207,2018-12-21
안양시,배추나무,,,★음식점,경기도 안양시 동안구 평촌대로243번길 30,경기도 안양시 동안구 비산동 1110-1번지,031-385-8778,안양사랑상품권,Y,N,,14047,37.3928385,126.9530334,2018-12-21
안양시,삼형제고깃집,,,★음식점,경기도 안양시 동안구 흥안대로 78,경기도 안양시 동안구 호계동 966-23번지,031-451-0970,안양사랑상품권,Y,N,,14120,37.3688795,126.9538934,2018-12-21
안양시,착한갈비,,,★음식점,경기도 안양시 동안구 시민대로 401,경기도 안양시 동안구 관양동 224-5번지,031-8040-9919,안양사랑상품권,Y,N,,14057,37.397024,126.9743764,2018-12-21
안양시,거북식당,,,★음식점,경기도 안양시 동안구 흥안대로94번길 9(호계동),경기도 안양시 동안구 호계동 967-2번지 미니연립,031-477-1123,안양사랑상품권,Y,N,,14120,37.369185,126.9558471,2018-12-21
안양시,백반앤바지락칼국수,,,★음식점,경기도 안양시 동안구 흥안대로 84,경기도 안양시 동안구 호계동 966-3번지,031-452-9877,안양사랑상품권,Y,N,,14120,37.3690544,126.9544956,2018-12-21
안양시,홈호순대국,,,★음식점,경기도 안양시 동안구 흥안대로 94,경기도 안양시 동안구 호계동 966-1번지 리치밸리,031-477-8957,안양사랑상품권,Y,N,,14120,37.3691479,126.9552192,2018-12-21
안양시,제주돈꼬드리,,,★음식점,경기도 안양시 동안구 경수대로519번길 53,경기도 안양시 동안구 호계동 971-2번지,031-427-9288,안양사랑상품권,Y,N,,14120,37.3680929,126.9551456,2018-12-21
안양시,거성낙지,,,★음식점,경기도 안양시 동안구 시민대로131번길 9,경기도 안양시 동안구 호계동 901-12번지,031-429-2781,안양사랑상품권,Y,N,,14041,37.3884676,126.946405,2018-12-21
안양시,한우한돈,,,★음식점,경기도 안양시 동안구 시민대로 137,경기도 안양시 동안구 호계동 902-20번지,031-477-3535,안양사랑상품권,Y,N,,14041,37.3885217,126.947002,2018-12-21
안양시,우정회수산,,,★음식점,경기도 안양시 동안구 시민대로159번길 25,경기도 안양시 동안구 비산동 1104-1번지,031-386-3773,안양사랑상품권,Y,N,,14048,37.3905777,126.9475622,2018-12-21
안양시,밥사랑,,,★음식점,경기도 안양시 동안구 평촌대로223번길 52,경기도 안양시 동안구 호계동 1045-6번지,031-388-9835,안양사랑상품권,Y,N,,14072,37.3907082,126.9527587,2018-12-21
안양시,공가네,,,★음식점,경기도 안양시 동안구 평촌대로223번길 65,경기도 안양시 동안구 호계동 1046-1번지,031-381-2788,안양사랑상품권,Y,N,,14072,37.3900712,126.9522202,2018-12-21
안양시,황고집칼국수,,,★음식점,경기도 안양시 동안구 시민대로 175,경기도 안양시 동안구 비산동 1108-1번지,031-388-7181,안양사랑상품권,Y,N,,14048,37.3913527,126.9504316,2018-12-21
안양시,정호해물탕,,,★음식점,경기도 안양시 만안구 장내로150번길 8,경기도 안양시 만안구 안양동 622-185번지,031-449-9334,안양사랑상품권,Y,N,,13996,37.3980166,126.9243016,2018-12-21
안양시,평촌의왕족발,,,★음식점,경기도 안양시 동안구 귀인로 198,경기도 안양시 동안구 평촌동 361번지,031-385-8383,안양사랑상품권,Y,N,,14103,37.3854502,126.9611426,2018-12-21
안양시,본죽,,,★음식점,경기도 안양시 동안구 관평로 327,경기도 안양시 동안구 관양동 1397-8번지,031-476-6289,안양사랑상품권,Y,N,,13936,37.4055356,126.9574635,2018-12-21
안양시,방아깐,,,★음식점,경기도 안양시 동안구 관평로182번길 48,경기도 안양시 동안구 관양동 1604-1번지,031-383-1155,안양사랑상품권,Y,N,,14066,37.3937482,126.9629444,2018-12-21
안양시,부자집,,,★음식점,경기도 안양시 만안구 안양로247번길 22,경기도 안양시 만안구 안양동 627-15번지,031-466-1887,안양사랑상품권,Y,N,,13999,37.3945318,126.9233616,2018-12-21
안양시,장금갯벌신안낙지,,,★음식점,경기도 안양시 동안구 동안로 259,경기도 안양시 동안구 비산동 377-4번지,031-383-0543,안양사랑상품권,Y,N,,13920,37.4005257,126.9449768,2018-12-21
안양시,한가족장충동왕족발보쌈(안양동),,,★음식점,경기도 안양시 동안구 시민대로 136,경기도 안양시 동안구 호계동 905번지,031-429-0700,안양사랑상품권,Y,N,,14077,37.3881541,126.947794,2018-12-21
안양시,착한동안뷔페,,,★음식점,경기도 안양시 동안구 시민대로 187,경기도 안양시 동안구 비산동 1112-1번지,031-381-8830,안양사랑상품권,Y,N,,14047,37.3917835,126.9517672,2018-12-21
안양시,장터보신탕,,,★음식점,경기도 안양시 동안구 관평로313번길 5,경기도 안양시 동안구 관양동 1400-8번지,031-388-4517,안양사랑상품권,Y,N,,13936,37.4041871,126.9570192,2018-12-21
안양시,옥수수화로삼겹살,,,★음식점,경기도 안양시 만안구 예술공원로 153-48,경기도 안양시 만안구 석수동 825-6번지,031-472-1066,안양사랑상품권,Y,N,,13911,37.4199197,126.9246468,2018-12-21
안양시,흥부가,,,★음식점,경기도 안양시 만안구 삼막로 34-15,경기도 안양시 만안구 석수동 95-5번지,031-472-0100,안양사랑상품권,Y,N,,13910,37.4219963,126.9116319,2018-12-21
안양시,홍도해물,,,★음식점,경기도 안양시 동안구 운곡로 13,경기도 안양시 동안구 비산동 255-1번지,031-385-2727,안양사랑상품권,Y,N,,13919,37.4037189,126.9478705,2018-12-21
안양시,형제갈비,,,★음식점,경기도 안양시 동안구 관악대로342번길 10,경기도 안양시 동안구 관양동 1446-6번지,031-388-2992,안양사랑상품권,Y,N,,13945,37.4031704,126.9608575,2018-12-21
안양시,코코뱅,,,★음식점,경기도 안양시 동안구 흥안대로 415,경기도 안양시 동안구 평촌동 126-1번지,031-478-3010,안양사랑상품권,Y,N,,14059,37.3916254,126.9729398,2018-12-21
안양시,홍대진육개장설렁탕,,,★음식점,경기도 안양시 만안구 덕천로 45,경기도 안양시 만안구 안양동 202-4번지,070-8863-4674,안양사랑상품권,Y,N,,14088,37.3852568,126.935739,2018-12-21
안양시,착한낙지안양동안점,,,★음식점,경기도 안양시 동안구 관악대로 180,경기도 안양시 동안구 비산동 389-7번지,031-382-5550,안양사랑상품권,Y,N,,13953,37.3984273,126.9441527,2018-12-21
안양시,광주대명식당,,,★음식점,경기도 안양시 만안구 장내로 119,경기도 안양시 만안구 안양동 676-242번지,031-441-4074,안양사랑상품권,Y,N,,14001,37.397084,126.9208615,2018-12-21
안양시,한맛외식,,,★음식점,경기도 안양시 만안구 만안로 49,경기도 안양시 만안구 안양동 528-13번지,031-468-1110,안양사랑상품권,Y,N,,14034,37.3876598,126.9335818,2018-12-21
안양시,마포숯불갈비,,,★음식점,경기도 안양시 만안구 연현로 71,경기도 안양시 만안구 석수동 413-2번지,031-491-5111,안양사랑상품권,Y,N,,13903,37.4305005,126.9026206,2018-12-21
안양시,진부령동태,,,★음식점,경기도 안양시 만안구 안양로 119,경기도 안양시 만안구 안양동 548-1번지,031-465-8797,안양사랑상품권,Y,N,,14093,37.3853319,126.9321562,2018-12-21
안양시,일번지가마솥순대국,,,★음식점,경기도 안양시 동안구 관평로 324-8,경기도 안양시 동안구 관양동 1403-1번지,031-383-9922,안양사랑상품권,Y,N,,13937,37.4049082,126.9579942,2018-12-21
안양시,호계공원대교식당,,,★음식점,경기도 안양시 동안구 경수대로651번길 58,경기도 안양시 동안구 호계동 936-3번지,031-427-4575,안양사랑상품권,Y,N,,14082,37.378211,126.9538921,2018-12-21
안양시,놀부부대찌개평촌금강점,,,★음식점,경기도 안양시 동안구 학의로 282,경기도 안양시 동안구 관양동 810번지,031-450-8989,안양사랑상품권,Y,N,,14056,37.4004543,126.9689023,2018-12-21
안양시,명가원설렁탕,,,★음식점,경기도 안양시 동안구 관평로170번길 43,경기도 안양시 동안구 관양동 1607번지,031-424-3100,안양사랑상품권,Y,N,,14066,37.3933187,126.963172,2018-12-21
안양시,토마토김밥,,,★음식점,경기도 안양시 동안구 관평로 328,경기도 안양시 동안구 관양동 1404번지,031-383-0923,안양사랑상품권,Y,N,,13937,37.4053957,126.9579313,2018-12-21
안양시,채선당플러스안양시청점,,,★음식점,경기도 안양시 동안구 시민대로 230,경기도 안양시 동안구 관양동 1591번지,031-478-9700,안양사랑상품권,Y,N,,14067,37.3923127,126.956516,2018-12-21
안양시,언제나봄날,,,★음식점,경기도 안양시 동안구 벌말로 30,경기도 안양시 동안구 관양동 963-7번지,031-422-4442,안양사랑상품권,Y,N,,14059,37.3910329,126.9697109,2018-12-21
안양시,보궁해물,,,★음식점,경기도 안양시 동안구 관악대로 488,경기도 안양시 동안구 관양동 1488-39번지 창덕에버빌,031-424-2848,안양사랑상품권,Y,N,,13951,37.401585,126.9758238,2018-12-21
안양시,갈비굽는날,,,★음식점,경기도 안양시 만안구 안양로323번길 25,경기도 안양시 만안구 안양동 1195-64번지,031-465-3489,안양사랑상품권,Y,N,,14006,37.3997357,126.9186323,2018-12-21
안양시,뼈다귀전골수누리,,,★음식점,경기도 안양시 만안구 수리산로 31,경기도 안양시 만안구 안양동 481-2번지,031-445-0307,안양사랑상품권,Y,N,,14089,37.3883742,126.9296014,2018-12-21
안양시,두꺼비부대찌개,,,★음식점,경기도 안양시 만안구 안양로147번길 11,경기도 안양시 만안구 안양동 502-1번지,031-442-1165,안양사랑상품권,Y,N,,14092,37.3871191,126.9300812,2018-12-21
안양시,본가장수촌,,,★음식점,경기도 안양시 만안구 삼막로39번길 29,경기도 안양시 만안구 석수동 67-1번지,031-471-1188,안양사랑상품권,Y,N,,13910,37.4244723,126.9119587,2018-12-21
안양시,한신냉면,,,★음식점,경기도 안양시 동안구 갈산로 35-23,경기도 안양시 동안구 호계동 1103번지,031-453-9892,안양사랑상품권,Y,N,,14109,37.3758873,126.9606901,2018-12-21
안양시,노랑달전,,,★음식점,경기도 안양시 동안구 갈산로72번길 19,경기도 안양시 동안구 호계동 1082-7번지,031-388-9990,안양사랑상품권,Y,N,,14107,37.3788396,126.9609597,2018-12-21
안양시,장터,,,★음식점,경기도 안양시 동안구 경수대로883번길 93,경기도 안양시 동안구 비산동 571-28번지,031-476-7170,안양사랑상품권,Y,N,,13955,37.3977763,126.9336977,2018-12-21
안양시,고기창고,,,★음식점,경기도 안양시 만안구 덕천로 45,경기도 안양시 만안구 안양동 202-4번지,031-444-3004,안양사랑상품권,Y,N,,14088,37.3852569,126.935739,2018-12-21
안양시,한식당수라,,,★음식점,경기도 안양시 동안구 시민대로 230,경기도 안양시 동안구 관양동 1591번지,031-478-1899,안양사랑상품권,Y,N,,14067,37.3923129,126.9565159,2018-12-21
안양시,놀부보쌈,,,★음식점,경기도 안양시 만안구 현충로48번길 61,경기도 안양시 만안구 안양동 613-28번지,031-448-0875,안양사랑상품권,Y,N,,14030,37.3931003,126.9238774,2018-12-21
안양시,미스터보쌈5379인덕원점,,,★음식점,경기도 안양시 동안구 관악대로 423,경기도 안양시 동안구 관양동 1437-17번지,031-422-5379,안양사랑상품권,Y,N,,13939,37.4051315,126.9699752,2018-12-21
안양시,병천이가순대족발,,,★음식점,경기도 안양시 동안구 동편로27번길 14,경기도 안양시 동안구 관양동 1717-7번지,031-423-3301,안양사랑상품권,Y,N,,13929,37.4070042,126.97176,2018-12-21
안양시,놀부부대찌개,,,★음식점,경기도 안양시 동안구 동편로27번길 28,경기도 안양시 동안구 관양동 1714-5번지,031-424-7892,안양사랑상품권,Y,N,,13929,37.4073648,126.9717766,2018-12-21
안양시,맵꼬만명태찜,,,★음식점,경기도 안양시 만안구 안양로139번길 12,경기도 안양시 만안구 안양동 503-26번지,031-448-8523,안양사랑상품권,Y,N,,14092,37.3865782,126.9305442,2018-12-21
안양시,마산아구찜,,,★음식점,경기도 안양시 동안구 귀인로190번길 76,경기도 안양시 동안구 평촌동 924-3번지,031-383-1126,안양사랑상품권,Y,N,,14103,37.3823473,126.9620486,2018-12-21
안양시,전주곰탕,,,★음식점,경기도 안양시 만안구 예술공원로 53,경기도 안양시 만안구 안양동 32-9번지,031-472-2123,안양사랑상품권,Y,N,,13957,37.4130135,126.916514,2018-12-21
안양시,동해명태명가,,,★음식점,경기도 안양시 동안구 안양판교로 24,경기도 안양시 동안구 관양동 1511번지,031-426-7760,안양사랑상품권,Y,N,,13943,37.4000201,126.9784348,2018-12-21
안양시,더한우플러스,,,★음식점,경기도 안양시 동안구 동편로20번길 25,경기도 안양시 동안구 관양동 1724-2번지,031-421-9288,안양사랑상품권,Y,N,,13929,37.4058107,126.9724245,2018-12-21
